hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
2
/home/mail/2022s2/s230026116/YoungCorrector-master/spelling_corrector.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load('spelling_corrector.pth', map_location=device)
Using device: cuda
未找到已训练的模型，开始训练新模型...
Loaded 370887 text pairs

Vocabulary size: 4742
Epoch 1, Batch 3720, Loss: 0.0816
Epoch 1, Batch 3730, Loss: 0.0972
Epoch 1, Batch 3740, Loss: 0.1064
Epoch 1, Batch 3750, Loss: 0.1053
Epoch 1, Batch 3760, Loss: 0.0969
Epoch 1, Batch 3770, Loss: 0.1532
Epoch 1, Batch 3780, Loss: 0.0427
Epoch 1, Batch 3790, Loss: 0.0700
Epoch 1, Batch 3800, Loss: 0.0451
Epoch 1, Batch 3810, Loss: 0.0960
Epoch 1, Batch 3820, Loss: 0.0920
Epoch 1, Batch 3830, Loss: 0.0875
Epoch 1, Batch 3840, Loss: 0.0884
Epoch 1, Batch 3850, Loss: 0.0449
Epoch 1, Batch 3860, Loss: 0.0570
Epoch 1, Batch 3870, Loss: 0.0585
Epoch 1, Batch 3880, Loss: 0.1484
Epoch 1, Batch 3890, Loss: 0.1115
Epoch 1, Batch 3900, Loss: 0.1197
Epoch 1, Batch 3910, Loss: 0.0946
Epoch 1, Batch 3920, Loss: 0.0883
Epoch 1, Batch 3930, Loss: 0.0688
Epoch 1, Batch 3940, Loss: 0.0673
